Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand
2022-03-22,S002,P0016,Clothing,South,122,65,0,85.05,5,Cloudy,0,97.92,Spring,0,98
2022-03-22,S002,P0017,Toys,South,421,115,0,24.4,5,Cloudy,0,25.92,Spring,0,162
2022-03-22,S002,P0018,Clothing,South,115,58,74,24.97,10,Cloudy,1,23.09,Spring,0,79
2022-03-22,S002,P0019,Clothing,South,734,120,0,80.83,10,Cloudy,0,92.36,Spring,0,103
2022-03-22,S002,P0020,Furniture,South,204,75,393,131.01,15,Cloudy,1,130.59,Spring,0,111
2022-03-22,S003,P0001,Toys,East,407,149,0,15.09,25,Rainy,1,18.13,Spring,0,154
2022-03-22,S003,P0002,Groceries,East,336,76,0,57.71,5,Rainy,0,62.26,Spring,0,122
2022-03-22,S003,P0003,Electronics,East,281,79,0,93.52,0,Rainy,0,110.96,Spring,0,108
2022-03-22,S003,P0004,Groceries,East,596,118,0,22.45,20,Rainy,1,21.42,Spring,0,144
2022-03-22,S003,P0005,Toys,East,629,58,0,17.91,10,Rainy,0,19.64,Spring,0,58
2022-03-22,S003,P0006,Toys,East,138,64,0,33.79,5,Rainy,0,33.26,Spring,0,53
2022-03-22,S003,P0007,Groceries,East,819,47,0,14.28,5,Rainy,0,15.33,Spring,0,75
2022-03-22,S003,P0008,Clothing,East,452,85,0,127.03,0,Rainy,0,116.41,Spring,0,109
2022-03-22,S003,P0009,Groceries,East,157,69,0,49.12,10,Rainy,0,54.66,Spring,0,100
2022-03-22,S003,P0010,Groceries,East,159,156,144,39.42,10,Rainy,0,41.82,Spring,0,134
2022-03-22,S003,P0011,Electronics,East,322,68,0,118.64,0,Rainy,0,133.33,Spring,0,83
2022-03-22,S003,P0012,Furniture,East,196,53,0,95.54,0,Rainy,0,93.36,Spring,0,52
2022-03-22,S003,P0013,Groceries,East,339,60,0,73.13,5,Rainy,0,68.5,Spring,0,99
2022-03-22,S003,P0014,Groceries,East,277,126,0,98.24,15,Rainy,1,111.24,Spring,0,163
2022-03-22,S003,P0015,Groceries,East,470,67,0,85.72,15,Rainy,1,99.51,Spring,0,107
2022-03-22,S003,P0016,Electronics,East,365,54,0,89.23,10,Rainy,0,84.24,Spring,0,77
2022-03-22,S003,P0017,Furniture,East,466,51,0,101.72,10,Rainy,0,120.33,Spring,0,55
2022-03-22,S003,P0018,Furniture,East,434,100,360,129.47,15,Rainy,1,146.82,Spring,0,111
2022-03-22,S003,P0019,Groceries,East,262,95,0,53.64,5,Rainy,0,46.07,Spring,0,90
2022-03-22,S003,P0020,Clothing,East,476,71,0,56.36,25,Rainy,1,61.74,Spring,0,99
2022-03-22,S004,P0001,Groceries,West,205,159,0,11.54,15,Rainy,1,10.68,Spring,0,147
2022-03-22,S004,P0002,Groceries,West,93,93,0,21.75,5,Rainy,0,19.84,Spring,0,120
2022-03-22,S004,P0003,Furniture,West,111,23,0,115.02,10,Rainy,0,105.19,Spring,0,38
2022-03-22,S004,P0004,Groceries,West,347,44,0,33.07,25,Rainy,1,38.25,Spring,0,44
2022-03-22,S004,P0005,Clothing,West,139,68,74,63.75,10,Rainy,0,67.65,Spring,0,86
2022-03-22,S004,P0006,Groceries,West,472,181,0,43.56,5,Rainy,0,42.26,Spring,0,156
2022-03-22,S004,P0007,Groceries,West,132,132,0,29.34,10,Rainy,0,35.47,Spring,0,139
2022-03-22,S004,P0008,Furniture,West,128,76,93,97.21,10,Rainy,0,111.39,Spring,0,101
2022-03-22,S004,P0009,Clothing,West,278,70,0,123.88,0,Rainy,0,134.87,Spring,0,117
2022-03-22,S004,P0010,Groceries,West,394,78,0,25.06,5,Rainy,0,24.51,Spring,0,88
2022-03-22,S004,P0011,Clothing,West,195,54,0,53.57,10,Rainy,0,49.0,Spring,0,80
2022-03-22,S004,P0012,Electronics,West,80,44,62,102.66,0,Rainy,0,113.29,Spring,0,62
2022-03-22,S004,P0013,Groceries,West,860,141,0,23.51,0,Rainy,0,21.27,Spring,0,124
2022-03-22,S004,P0014,Furniture,West,179,74,167,133.58,20,Rainy,1,141.85,Spring,0,73
2022-03-22,S004,P0015,Furniture,West,168,45,0,85.43,10,Rainy,1,103.01,Spring,0,68
2022-03-22,S004,P0016,Furniture,West,403,77,0,113.54,5,Rainy,0,135.69,Spring,0,78
2022-03-22,S004,P0017,Clothing,West,137,74,69,89.95,5,Rainy,0,88.37,Spring,0,72
2022-03-22,S004,P0018,Furniture,West,132,132,115,170.81,15,Rainy,1,170.07,Spring,0,125
2022-03-22,S004,P0019,Clothing,West,190,85,0,60.64,0,Rainy,0,55.33,Spring,0,83
2022-03-22,S004,P0020,Furniture,West,45,45,0,113.18,20,Rainy,1,105.94,Spring,0,82
2022-03-22,S005,P0001,Groceries,North,111,66,0,9.25,20,Rainy,1,8.8,Spring,0,72
2022-03-22,S005,P0002,Electronics,North,510,109,0,43.52,5,Rainy,0,47.97,Spring,0,126
2022-03-22,S005,P0003,Toys,North,338,82,0,35.14,0,Rainy,0,30.43,Spring,0,126
2022-03-22,S005,P0004,Groceries,North,107,107,128,7.23,10,Rainy,1,7.81,Spring,0,111
2022-03-22,S005,P0005,Groceries,North,323,100,234,17.2,5,Rainy,0,18.24,Spring,0,131
2022-03-22,S005,P0006,Groceries,North,540,80,0,54.39,10,Rainy,0,64.63,Spring,0,103
2022-03-22,S005,P0007,Groceries,North,573,67,0,82.15,0,Rainy,0,96.72,Spring,0,98
2022-03-22,S005,P0008,Groceries,North,194,45,0,56.59,0,Rainy,0,50.88,Spring,0,54
2022-03-22,S005,P0009,Groceries,North,195,34,0,75.46,5,Rainy,0,89.8,Spring,0,46
2022-03-22,S005,P0010,Groceries,North,215,118,0,57.3,10,Rainy,0,61.68,Spring,0,118
2022-03-22,S005,P0011,Electronics,North,342,66,0,67.43,5,Rainy,0,76.38,Spring,0,60
2022-03-22,S005,P0012,Furniture,North,844,36,0,116.87,0,Rainy,0,135.0,Spring,0,48
2022-03-22,S005,P0013,Groceries,North,218,69,0,67.52,10,Rainy,0,77.94,Spring,0,100
2022-03-22,S005,P0014,Furniture,North,131,82,0,138.47,20,Rainy,1,127.19,Spring,0,73
2022-03-22,S005,P0015,Groceries,North,173,145,0,42.15,25,Rainy,1,47.62,Spring,0,135
2022-03-22,S005,P0016,Toys,North,486,167,510,42.97,0,Rainy,0,47.12,Spring,0,163
2022-03-22,S005,P0017,Toys,North,215,117,0,41.89,0,Rainy,0,45.66,Spring,0,129
2022-03-22,S005,P0018,Clothing,North,167,93,129,18.94,25,Rainy,1,17.9,Spring,0,126
2022-03-22,S005,P0019,Furniture,North,251,67,0,141.69,0,Rainy,0,132.54,Spring,0,65
2022-03-22,S005,P0020,Toys,North,170,81,85,26.41,15,Rainy,1,30.64,Spring,0,96
2022-03-23,S001,P0001,Electronics,North,221,90,147,61.55,10,Sunny,0,66.88,Spring,0,81
2022-03-23,S001,P0002,Clothing,North,129,90,96,71.45,0,Sunny,0,61.49,Spring,0,107
2022-03-23,S001,P0003,Clothing,North,93,93,0,62.69,0,Sunny,0,58.59,Spring,0,120
2022-03-23,S001,P0004,Electronics,North,297,51,0,82.87,15,Sunny,1,96.46,Spring,0,66
2022-03-23,S001,P0005,Groceries,North,48,48,432,60.71,10,Sunny,0,59.11,Spring,0,123
2022-03-23,S001,P0006,Toys,North,552,238,669,55.93,15,Sunny,1,54.51,Spring,0,251
2022-03-23,S001,P0007,Groceries,North,802,130,0,25.69,5,Sunny,0,28.99,Spring,0,125
2022-03-23,S001,P0008,Electronics,North,46,21,50,34.8,5,Sunny,0,34.58,Spring,0,28
2022-03-23,S001,P0009,Clothing,North,112,112,148,77.35,25,Sunny,1,91.63,Spring,0,142
2022-03-23,S001,P0010,Furniture,North,133,133,469,152.16,10,Sunny,1,141.11,Spring,0,145
2022-03-23,S001,P0011,Furniture,North,407,82,0,160.55,5,Sunny,0,153.55,Spring,0,72
2022-03-23,S001,P0012,Groceries,North,195,91,239,89.94,5,Sunny,0,95.89,Spring,0,142
2022-03-23,S001,P0013,Toys,North,114,76,108,32.7,5,Sunny,0,35.49,Spring,0,106
2022-03-23,S001,P0014,Groceries,North,631,102,0,79.57,5,Sunny,0,76.39,Spring,0,126
2022-03-23,S001,P0015,Toys,North,227,158,0,19.5,5,Sunny,0,18.94,Spring,0,159
2022-03-23,S001,P0016,Groceries,North,664,66,0,35.37,0,Sunny,0,37.52,Spring,0,71
2022-03-23,S001,P0017,Toys,North,159,159,326,33.8,15,Sunny,1,36.73,Spring,0,319
2022-03-23,S001,P0018,Groceries,North,195,116,167,55.93,25,Sunny,1,49.99,Spring,0,148
2022-03-23,S001,P0019,Furniture,North,87,87,100,134.46,0,Sunny,0,124.8,Spring,0,111
2022-03-23,S001,P0020,Furniture,North,587,41,0,116.35,0,Sunny,0,122.48,Spring,0,68
2022-03-23,S002,P0001,Groceries,South,81,78,0,84.84,5,Rainy,0,81.91,Spring,0,112
2022-03-23,S002,P0002,Toys,South,251,105,230,33.35,10,Rainy,0,31.86,Spring,0,114
2022-03-23,S002,P0003,Groceries,South,328,49,0,67.54,10,Rainy,0,62.78,Spring,0,62
2022-03-23,S002,P0004,Groceries,South,554,137,0,43.41,10,Rainy,1,39.08,Spring,0,124
2022-03-23,S002,P0005,Electronics,South,559,76,0,95.17,5,Rainy,0,92.77,Spring,0,104
2022-03-23,S002,P0006,Clothing,South,64,64,177,68.12,15,Rainy,1,78.4,Spring,0,162
2022-03-23,S002,P0007,Toys,South,202,145,0,31.88,5,Rainy,0,30.19,Spring,0,130
2022-03-23,S002,P0008,Groceries,South,106,100,129,26.93,5,Rainy,0,28.48,Spring,0,128
2022-03-23,S002,P0009,Groceries,South,414,89,0,50.28,20,Rainy,1,53.83,Spring,0,100
2022-03-23,S002,P0010,Groceries,South,145,66,126,72.74,25,Rainy,1,69.3,Spring,0,109
2022-03-23,S002,P0011,Groceries,South,218,131,0,105.21,0,Rainy,0,122.19,Spring,0,130
2022-03-23,S002,P0012,Electronics,South,747,71,0,63.98,0,Rainy,0,72.84,Spring,0,74
2022-03-23,S002,P0013,Groceries,South,810,104,0,21.82,0,Rainy,0,23.84,Spring,0,93
2022-03-23,S002,P0014,Electronics,South,766,67,0,107.28,10,Rainy,0,125.9,Spring,0,82
2022-03-23,S002,P0015,Clothing,South,684,53,0,60.8,5,Rainy,0,57.08,Spring,0,61
2022-03-23,S002,P0016,Clothing,South,283,136,0,99.07,0,Rainy,0,97.76,Spring,0,114
2022-03-23,S002,P0017,Toys,South,306,127,0,26.62,10,Rainy,1,25.18,Spring,0,197
2022-03-23,S002,P0018,Clothing,South,131,126,90,24.66,20,Rainy,1,21.13,Spring,0,111
2022-03-23,S002,P0019,Clothing,South,614,26,0,64.26,10,Rainy,0,55.34,Spring,0,28
2022-03-23,S002,P0020,Furniture,South,129,76,0,131.9,0,Rainy,0,130.32,Spring,0,65
2022-03-23,S003,P0001,Toys,East,258,121,270,21.66,0,Sunny,0,20.91,Spring,0,162
2022-03-23,S003,P0002,Groceries,East,1068,133,0,62.21,0,Sunny,0,70.63,Spring,0,130
2022-03-23,S003,P0003,Electronics,East,202,98,0,81.56,5,Sunny,0,90.01,Spring,0,83
2022-03-23,S003,P0004,Groceries,East,478,119,0,19.52,25,Sunny,1,23.52,Spring,0,136
2022-03-23,S003,P0005,Toys,East,571,193,782,28.06,5,Sunny,0,25.61,Spring,0,166
2022-03-23,S003,P0006,Toys,East,74,74,164,40.79,15,Sunny,1,43.62,Spring,0,162
2022-03-23,S003,P0007,Groceries,East,772,137,0,18.13,10,Sunny,0,16.88,Spring,0,151
2022-03-23,S003,P0008,Clothing,East,367,46,0,102.67,0,Sunny,0,98.21,Spring,0,48
2022-03-23,S003,P0009,Groceries,East,88,88,97,51.38,10,Sunny,1,47.8,Spring,0,98
2022-03-23,S003,P0010,Groceries,East,147,147,206,38.92,25,Sunny,1,45.31,Spring,0,196
2022-03-23,S003,P0011,Electronics,East,254,133,277,127.64,10,Sunny,0,148.75,Spring,0,139
2022-03-23,S003,P0012,Furniture,East,143,51,106,90.54,5,Sunny,0,102.7,Spring,0,65
2022-03-23,S003,P0013,Groceries,East,279,60,0,63.75,10,Sunny,0,57.43,Spring,0,75
2022-03-23,S003,P0014,Groceries,East,151,106,0,100.18,0,Sunny,0,86.48,Spring,0,98
2022-03-23,S003,P0015,Groceries,East,403,146,0,100.45,10,Sunny,0,93.92,Spring,0,123
2022-03-23,S003,P0016,Electronics,East,311,75,0,97.4,5,Sunny,0,92.88,Spring,0,87
2022-03-23,S003,P0017,Furniture,East,415,162,701,122.24,25,Sunny,1,114.77,Spring,0,151
2022-03-23,S003,P0018,Furniture,East,334,180,701,164.5,10,Sunny,1,144.6,Spring,0,155
2022-03-23,S003,P0019,Groceries,East,167,119,141,58.28,5,Sunny,0,63.95,Spring,0,132
2022-03-23,S003,P0020,Clothing,East,405,48,0,64.35,0,Sunny,0,63.5,Spring,0,42
2022-03-23,S004,P0001,Groceries,West,46,46,0,11.07,5,Rainy,0,12.21,Spring,0,113
2022-03-23,S004,P0002,Groceries,West,364,192,427,25.05,5,Rainy,0,28.11,Spring,0,189
2022-03-23,S004,P0003,Furniture,West,495,65,0,151.04,5,Rainy,0,134.28,Spring,0,97
2022-03-23,S004,P0004,Groceries,West,303,161,589,57.77,20,Rainy,1,65.26,Spring,0,202
2022-03-23,S004,P0005,Clothing,West,145,135,120,73.24,10,Rainy,0,70.93,Spring,0,113
2022-03-23,S004,P0006,Groceries,West,291,105,243,36.32,15,Rainy,1,32.41,Spring,0,131
2022-03-23,S004,P0007,Groceries,West,493,152,432,30.05,10,Rainy,0,26.37,Spring,0,129
2022-03-23,S004,P0008,Furniture,West,145,86,98,94.45,10,Rainy,0,103.74,Spring,0,92
2022-03-23,S004,P0009,Clothing,West,208,76,0,101.92,10,Rainy,1,119.84,Spring,0,90
2022-03-23,S004,P0010,Groceries,West,1166,99,0,29.14,10,Rainy,1,27.27,Spring,0,154
2022-03-23,S004,P0011,Clothing,West,730,64,0,56.4,0,Rainy,0,51.4,Spring,0,65
2022-03-23,S004,P0012,Electronics,West,98,54,62,93.11,10,Rainy,0,99.13,Spring,0,65
2022-03-23,S004,P0013,Groceries,West,719,90,0,19.39,10,Rainy,0,19.15,Spring,0,97
2022-03-23,S004,P0014,Furniture,West,105,39,0,145.63,5,Rainy,0,135.37,Spring,0,38
2022-03-23,S004,P0015,Furniture,West,123,76,0,92.42,5,Rainy,0,107.82,Spring,0,75
2022-03-23,S004,P0016,Furniture,West,326,59,0,108.63,10,Rainy,0,95.63,Spring,0,67
2022-03-23,S004,P0017,Clothing,West,132,99,80,70.53,25,Rainy,1,85.21,Spring,0,85
2022-03-23,S004,P0018,Furniture,West,115,68,96,156.67,10,Rainy,1,178.11,Spring,0,96
2022-03-23,S004,P0019,Clothing,West,105,65,62,52.76,5,Rainy,0,60.44,Spring,0,73
2022-03-23,S004,P0020,Furniture,West,166,59,126,131.48,5,Rainy,0,127.43,Spring,0,75
2022-03-23,S005,P0001,Groceries,North,512,157,0,15.01,0,Sunny,0,13.57,Spring,0,154
2022-03-23,S005,P0002,Electronics,North,401,49,0,33.96,10,Sunny,0,31.02,Spring,0,54
2022-03-23,S005,P0003,Toys,North,256,166,0,36.93,0,Sunny,0,35.13,Spring,0,143
2022-03-23,S005,P0004,Groceries,North,128,126,201,9.58,10,Sunny,1,8.99,Spring,0,193
2022-03-23,S005,P0005,Groceries,North,223,68,0,14.88,10,Sunny,0,17.82,Spring,0,102
2022-03-23,S005,P0006,Groceries,North,460,201,0,64.79,20,Sunny,1,78.32,Spring,0,207
2022-03-23,S005,P0007,Groceries,North,506,137,0,96.82,10,Sunny,0,84.87,Spring,0,172
2022-03-23,S005,P0008,Groceries,North,149,69,81,54.48,10,Sunny,0,64.83,Spring,0,87
2022-03-23,S005,P0009,Groceries,North,649,107,0,97.44,15,Sunny,1,91.97,Spring,0,139
2022-03-23,S005,P0010,Groceries,North,609,134,760,74.52,10,Sunny,1,81.97,Spring,0,215
2022-03-23,S005,P0011,Electronics,North,276,77,0,79.53,5,Sunny,0,93.04,Spring,0,107
2022-03-23,S005,P0012,Furniture,North,808,111,0,130.0,10,Sunny,0,142.66,Spring,0,107
2022-03-23,S005,P0013,Groceries,North,149,76,0,74.41,0,Sunny,0,64.43,Spring,0,83
2022-03-23,S005,P0014,Furniture,North,342,97,358,172.77,5,Sunny,0,199.98,Spring,0,102
2022-03-23,S005,P0015,Groceries,North,276,33,0,38.81,5,Sunny,0,35.1,Spring,0,30
2022-03-23,S005,P0016,Toys,North,319,70,0,35.08,5,Sunny,0,38.29,Spring,0,111
2022-03-23,S005,P0017,Toys,North,98,98,179,39.1,15,Sunny,1,42.15,Spring,0,162
2022-03-23,S005,P0018,Clothing,North,203,198,192,23.32,20,Sunny,1,22.02,Spring,0,176
2022-03-23,S005,P0019,Furniture,North,184,10,0,107.7,5,Sunny,0,107.07,Spring,0,11
2022-03-23,S005,P0020,Toys,North,174,86,110,37.09,0,Sunny,0,31.73,Spring,0,137
2022-03-24,S001,P0001,Electronics,North,131,41,0,51.93,10,Sunny,0,61.99,Spring,0,36
2022-03-24,S001,P0002,Clothing,North,135,54,65,61.38,5,Sunny,0,61.14,Spring,0,77
2022-03-24,S001,P0003,Clothing,North,889,125,0,61.6,0,Sunny,0,71.12,Spring,0,131
2022-03-24,S001,P0004,Electronics,North,246,97,258,110.63,5,Sunny,0,128.57,Spring,0,118
2022-03-24,S001,P0005,Groceries,North,477,132,0,60.61,10,Sunny,1,70.49,Spring,0,139
2022-03-24,S001,P0006,Toys,North,314,195,0,43.15,25,Sunny,1,37.86,Spring,0,194
2022-03-24,S001,P0007,Groceries,North,672,117,770,25.49,20,Sunny,1,28.19,Spring,0,184
2022-03-24,S001,P0008,Electronics,North,75,75,113,45.91,5,Sunny,0,42.09,Spring,0,102
2022-03-24,S001,P0009,Clothing,North,148,106,83,89.02,5,Sunny,0,83.9,Spring,0,95
2022-03-24,S001,P0010,Furniture,North,476,36,0,106.97,10,Sunny,0,93.67,Spring,0,41
2022-03-24,S001,P0011,Furniture,North,325,89,0,160.99,5,Sunny,0,186.09,Spring,0,87
2022-03-24,S001,P0012,Groceries,North,104,76,0,83.3,10,Sunny,0,81.23,Spring,0,117
2022-03-24,S001,P0013,Toys,North,146,146,217,43.09,10,Sunny,1,41.83,Spring,0,206
2022-03-24,S001,P0014,Groceries,North,529,149,0,83.44,0,Sunny,0,70.97,Spring,0,125
2022-03-24,S001,P0015,Toys,North,69,69,175,19.05,0,Sunny,0,21.73,Spring,0,151
2022-03-24,S001,P0016,Groceries,North,598,60,0,37.28,5,Sunny,0,34.19,Spring,0,86
2022-03-24,S001,P0017,Toys,North,326,167,0,26.04,10,Sunny,0,24.09,Spring,0,157
2022-03-24,S001,P0018,Groceries,North,246,111,0,58.19,5,Sunny,0,61.61,Spring,0,100
2022-03-24,S001,P0019,Furniture,North,100,100,115,105.81,15,Sunny,1,116.39,Spring,0,103
2022-03-24,S001,P0020,Furniture,North,546,86,0,122.19,10,Sunny,0,110.47,Spring,0,98
2022-03-24,S002,P0001,Groceries,South,3,3,0,82.64,5,Rainy,0,94.46,Spring,0,120
2022-03-24,S002,P0002,Toys,South,146,88,0,31.25,0,Rainy,0,34.27,Spring,0,78
2022-03-24,S002,P0003,Groceries,South,719,99,0,87.35,0,Rainy,0,86.28,Spring,0,105
2022-03-24,S002,P0004,Groceries,South,417,63,0,38.89,5,Rainy,0,46.59,Spring,0,89
2022-03-24,S002,P0005,Electronics,South,483,171,537,86.28,25,Rainy,1,79.3,Spring,0,149
2022-03-24,S002,P0006,Clothing,South,177,24,0,42.7,20,Rainy,1,48.7,Spring,0,39
2022-03-24,S002,P0007,Toys,South,517,100,525,30.68,15,Rainy,1,28.84,Spring,0,156
2022-03-24,S002,P0008,Groceries,South,135,91,121,28.53,0,Rainy,0,30.28,Spring,0,130
2022-03-24,S002,P0009,Groceries,South,325,94,0,67.23,0,Rainy,0,64.3,Spring,0,105
2022-03-24,S002,P0010,Groceries,South,205,150,164,103.3,5,Rainy,0,96.47,Spring,0,147
2022-03-24,S002,P0011,Groceries,South,87,87,0,98.29,10,Rainy,0,91.36,Spring,0,125
2022-03-24,S002,P0012,Electronics,South,676,87,0,71.71,5,Rainy,0,62.54,Spring,0,108
2022-03-24,S002,P0013,Groceries,South,706,199,0,24.28,20,Rainy,1,21.85,Spring,0,189
2022-03-24,S002,P0014,Electronics,South,699,133,0,121.99,10,Rainy,0,133.83,Spring,0,121
2022-03-24,S002,P0015,Clothing,South,631,69,0,68.84,5,Rainy,0,62.08,Spring,0,96
2022-03-24,S002,P0016,Clothing,South,147,40,0,66.88,5,Rainy,0,77.33,Spring,0,34
2022-03-24,S002,P0017,Toys,South,770,116,0,23.45,0,Rainy,0,25.67,Spring,0,131
2022-03-24,S002,P0018,Clothing,South,95,95,121,28.29,10,Rainy,0,26.49,Spring,0,117
2022-03-24,S002,P0019,Clothing,South,588,85,0,85.3,10,Rainy,1,97.05,Spring,0,120
2022-03-24,S002,P0020,Furniture,South,53,53,0,111.51,10,Rainy,0,95.16,Spring,0,49
2022-03-24,S003,P0001,Toys,East,137,30,0,11.75,10,Sunny,0,12.75,Spring,0,28
2022-03-24,S003,P0002,Groceries,East,935,116,0,60.78,5,Sunny,0,59.49,Spring,0,122
2022-03-24,S003,P0003,Electronics,East,104,92,125,86.19,10,Sunny,0,95.2,Spring,0,116
2022-03-24,S003,P0004,Groceries,East,359,111,313,26.63,0,Sunny,0,24.93,Spring,0,127
2022-03-24,S003,P0005,Toys,East,378,97,0,23.5,10,Sunny,1,25.42,Spring,0,140
2022-03-24,S003,P0006,Toys,East,164,146,202,37.79,25,Sunny,1,42.18,Spring,0,180
2022-03-24,S003,P0007,Groceries,East,635,82,0,12.24,20,Sunny,1,12.9,Spring,0,79
2022-03-24,S003,P0008,Clothing,East,321,49,0,100.66,5,Sunny,0,106.45,Spring,0,70
2022-03-24,S003,P0009,Groceries,East,97,97,139,66.62,0,Sunny,0,71.25,Spring,0,167
2022-03-24,S003,P0010,Groceries,East,206,193,211,56.07,0,Sunny,0,48.57,Spring,0,207
2022-03-24,S003,P0011,Electronics,East,121,62,0,118.25,0,Sunny,0,129.94,Spring,0,82
2022-03-24,S003,P0012,Furniture,East,92,41,0,88.32,5,Sunny,0,83.57,Spring,0,45
2022-03-24,S003,P0013,Groceries,East,761,180,629,73.05,20,Sunny,1,86.75,Spring,0,175
2022-03-24,S003,P0014,Groceries,East,606,69,0,84.7,5,Sunny,0,91.72,Spring,0,79
2022-03-24,S003,P0015,Groceries,East,257,27,0,69.36,10,Sunny,0,79.87,Spring,0,33
2022-03-24,S003,P0016,Electronics,East,236,107,172,102.14,0,Sunny,0,112.92,Spring,0,101
2022-03-24,S003,P0017,Furniture,East,253,72,0,121.49,5,Sunny,0,113.37,Spring,0,74
2022-03-24,S003,P0018,Furniture,East,154,142,0,162.07,0,Sunny,0,185.78,Spring,0,131
2022-03-24,S003,P0019,Groceries,East,189,130,144,54.75,15,Sunny,1,59.44,Spring,0,149
2022-03-24,S003,P0020,Clothing,East,357,49,0,55.09,10,Sunny,0,61.04,Spring,0,42
2022-03-24,S004,P0001,Groceries,West,0,0,635,13.59,5,Sunny,0,11.99,Spring,0,166
2022-03-24,S004,P0002,Groceries,West,172,90,0,19.87,10,Sunny,0,18.24,Spring,0,108
2022-03-24,S004,P0003,Furniture,West,430,45,0,128.09,5,Sunny,0,140.91,Spring,0,65
2022-03-24,S004,P0004,Groceries,West,142,57,0,52.41,0,Sunny,0,58.27,Spring,0,90
2022-03-24,S004,P0005,Clothing,West,130,130,123,76.49,10,Sunny,1,70.45,Spring,0,127
2022-03-24,S004,P0006,Groceries,West,186,186,333,36.85,25,Sunny,1,43.25,Spring,0,202
2022-03-24,S004,P0007,Groceries,West,341,184,1137,33.28,25,Sunny,1,30.52,Spring,0,239
2022-03-24,S004,P0008,Furniture,West,157,118,103,114.61,5,Sunny,0,104.72,Spring,0,120
2022-03-24,S004,P0009,Clothing,West,520,108,0,122.83,5,Sunny,0,131.11,Spring,0,131
2022-03-24,S004,P0010,Groceries,West,1067,150,0,36.15,0,Sunny,0,38.37,Spring,0,217
2022-03-24,S004,P0011,Clothing,West,666,48,0,50.5,10,Sunny,0,60.35,Spring,0,77
2022-03-24,S004,P0012,Electronics,West,106,97,101,125.75,0,Sunny,0,122.34,Spring,0,106
2022-03-24,S004,P0013,Groceries,West,629,197,512,23.75,10,Sunny,1,25.73,Spring,0,184
2022-03-24,S004,P0014,Furniture,West,233,110,186,188.72,0,Sunny,0,165.12,Spring,0,94
2022-03-24,S004,P0015,Furniture,West,357,78,236,97.53,10,Sunny,0,91.39,Spring,0,92
2022-03-24,S004,P0016,Furniture,West,267,38,0,98.7,5,Sunny,0,110.13,Spring,0,41
2022-03-24,S004,P0017,Clothing,West,113,71,82,89.04,10,Sunny,0,81.21,Spring,0,85
2022-03-24,S004,P0018,Furniture,West,143,98,98,166.93,0,Sunny,0,176.38,Spring,0,84
2022-03-24,S004,P0019,Clothing,West,102,102,150,65.71,15,Sunny,1,59.04,Spring,0,162
2022-03-24,S004,P0020,Furniture,West,107,99,188,147.65,0,Sunny,0,160.58,Spring,0,110
2022-03-24,S005,P0001,Groceries,North,355,164,0,14.38,0,Sunny,0,12.6,Spring,0,139
2022-03-24,S005,P0002,Electronics,North,352,85,294,39.2,10,Sunny,0,45.67,Spring,0,110
2022-03-24,S005,P0003,Toys,North,90,36,50,23.92,5,Sunny,0,21.82,Spring,0,32
2022-03-24,S005,P0004,Groceries,North,203,141,153,8.72,10,Sunny,0,7.63,Spring,0,157
2022-03-24,S005,P0005,Groceries,North,389,122,0,15.11,20,Sunny,1,15.01,Spring,0,128
2022-03-24,S005,P0006,Groceries,North,850,124,0,66.93,10,Sunny,1,78.57,Spring,0,173
2022-03-24,S005,P0007,Groceries,North,369,70,0,75.44,10,Sunny,1,82.35,Spring,0,104
2022-03-24,S005,P0008,Groceries,North,161,82,94,65.02,0,Sunny,0,78.44,Spring,0,109
2022-03-24,S005,P0009,Groceries,North,542,155,464,116.86,5,Sunny,0,139.04,Spring,0,184
2022-03-24,S005,P0010,Groceries,North,475,122,0,67.84,0,Sunny,0,62.3,Spring,0,122
2022-03-24,S005,P0011,Electronics,North,694,202,748,105.61,0,Sunny,0,120.81,Spring,0,189
2022-03-24,S005,P0012,Furniture,North,697,43,0,119.47,5,Sunny,0,103.75,Spring,0,53
2022-03-24,S005,P0013,Groceries,North,597,55,0,64.03,10,Sunny,1,75.35,Spring,0,84
2022-03-24,S005,P0014,Furniture,North,245,48,0,168.54,5,Sunny,0,160.85,Spring,0,79
2022-03-24,S005,P0015,Groceries,North,243,94,177,44.87,10,Sunny,0,51.19,Spring,0,96
2022-03-24,S005,P0016,Toys,North,249,91,0,32.88,5,Sunny,0,36.48,Spring,0,91
2022-03-24,S005,P0017,Toys,North,179,110,111,43.53,0,Sunny,0,40.51,Spring,0,125
2022-03-24,S005,P0018,Clothing,North,197,77,0,23.36,0,Sunny,0,27.56,Spring,0,117
2022-03-24,S005,P0019,Furniture,North,174,100,158,115.53,20,Sunny,1,127.42,Spring,0,84
2022-03-24,S005,P0020,Toys,North,198,111,154,31.17,10,Sunny,0,35.25,Spring,0,131
2022-03-25,S001,P0001,Electronics,North,237,107,275,68.79,10,Cloudy,0,75.03,Spring,0,115
2022-03-25,S001,P0002,Clothing,North,146,146,155,70.5,15,Cloudy,1,69.38,Spring,0,157
2022-03-25,S001,P0003,Clothing,North,764,85,0,62.79,5,Cloudy,0,54.88,Spring,0,138
